COMID,CatAreaSqKm,CatPctFull,WsAreaSqKm,WsPctFull,RdCrsCat,RdCrsWs
11236877,5.2515,100,8.343,100,0.952108921260592,0.599304806424548
11236879,0.5382,100,0.5382,100,0.0,0.0
11236881,0.4707,100,2.8169999999999997,100,4.24899086466964,1.7749378771742998
11236883,1.9818,100,1.9818,100,1.00918357049147,1.00918357049147
11236885,0.5328,100,0.5328,100,0.0,0.0
11236887,1.0935,100,3.5424,100,0.0,0.5645889792231259
11236889,0.7137,100,9.0909,100,1.4011489421325503,0.55000055000055
11236891,1.3077,100,1.3077,100,0.0,0.0
11236893,0.1584,100,3.1086,100,0.0,0.0
11236895,1.251,100,11.2851,100,0.0,1.0633490177313398
11236897,0.9072,100,3.8574,100,0.0,0.0
11236899,0.2547,100,114.2784,100,0.0,0.857554883512545
11236901,1.5444,100,1.5444,100,1.2950012950013,1.2950012950013
11236903,0.2925,100,5.6349,100,0.0,0.532396315817495
11236905,1.2123,100,1.2123,100,1.64975666089252,1.64975666089252
11236907,0.1512,100,669.8961,100,0.0,0.429917415551456
11236909,0.6984,100,0.6984,100,1.4318442153493702,1.4318442153493702
11236911,2.7459,100,151.8705,100,0.364179321898103,0.566271922460254
11236913,2.3868,100,71.4447,100,0.0,0.601864099086426
11236915,0.0612,100,6833.8431,100,0.0,0.6103447121869101
11236917,0.2934,100,6823.9458,100,0.0,0.6107903143075961
11236919,1.9413,100,2.4786,100,0.5151187348683871,0.403453562494957
11236921,0.7839,100,1.3212,100,0.0,0.0
11236923,8.1468,100,10.5759,100,0.122747581872637,0.28366380166227
11236925,0.2034,100,112.4937,100,0.0,0.862270509370747
11236927,1.5075,100,12.9465,100,0.66334991708126,0.308963812613448
11236929,0.0504,100,6834.6837,100,0.0,0.610269645689675
11236931,1.53,100,1.53,100,0.65359477124183,0.65359477124183
11236933,0.9387,100,1.9152,100,1.0653030787259001,1.04427736006683
11236935,0.4014,100,147.6576,100,0.0,0.575656112519775
11236937,1.7541,100,1.7541,100,1.1401858502936002,1.1401858502936002
11236939,2.9502,100,2.9502,100,0.0,0.0
11236943,1.5255,100,1.5255,100,0.0,0.0
11236945,0.0963,100,2.8962,100,0.0,0.690560044195843
11236947,0.387,100,111.2481,100,0.0,0.862936086099448
11236951,1.5741,100,33.4899,100,0.635283654151579,0.388176733880961
11236953,2.4237,100,79.4439,100,0.41259231753104797,0.566437448312583
11236955,1.0422,100,1.0422,100,0.9595087315294569,0.9595087315294569
11236957,0.0405,100,110.7108,100,0.0,0.867124074616027
11236959,0.1683,100,89.4672,100,0.0,0.536509469392135
11236961,2.7315,100,80.8929,100,0.0,0.40794680373679293
11236963,0.0135,100,1.2123,100,0.0,2.47463499133878
11236965,0.1503,100,1.3491,100,0.0,2.2237046920169
11236967,1.8,100,1.8,100,0.555555555555556,0.555555555555556
11236969,1.5659999999999998,100,1.5659999999999998,100,0.0,0.0
11236971,0.5373,100,0.5373,100,0.0,0.0
11236973,0.0864,100,7.2315,100,0.0,0.41485169052063897
11236975,1.1988,100,1.1988,100,2.5025025025025003,2.5025025025025003
11236977,0.3114,100,3.1113,100,0.0,0.64281811461447
11236979,0.1485,100,109.458,100,0.0,0.849640958175739
11236981,1.7505,100,1.7505,100,0.5712653527563549,0.5712653527563549
11236983,5.5872,100,5.5872,100,0.7159221076746851,0.7159221076746851
11236985,1.8765,100,1.8765,100,0.532907007727152,0.532907007727152
11236987,5.5755,100,5.5755,100,0.17935611155950099,0.17935611155950099
11236989,1.2078,100,1.2078,100,0.827951647623779,0.827951647623779
11236991,1.1511,100,13.2129,100,0.0,0.529785285592111
11236993,4.2534,100,174.6135,100,0.235106032820802,0.46960859269185995
11236995,3.2715,100,3.2715,100,0.305670181873758,0.305670181873758
11236997,0.3132,100,10.3923,100,3.19284802043423,0.48112544864948104
11236999,5.327999999999999,100,133.7607,100,0.187687687687688,0.5831309196198879
11237001,0.2736,100,108.8082,100,0.0,0.8547149939067091
11237003,0.54,100,0.54,100,0.0,0.0
11237005,0.0135,100,92.8719,100,0.0,0.915239162760749
11237007,1.2321,100,9.8361,100,0.811622433244055,0.304998932503736
11237009,0.5013,100,93.3597,100,0.0,0.9104570815887371
11237011,3.5865,100,3.5865,100,0.27882336539802005,0.27882336539802005
11237013,0.4626,100,13.4955,100,2.1616947686986596,0.518691415657071
11237017,1.4148,100,120.9699,100,0.0,0.5951893818214279
11237019,2.3985,100,2.3985,100,0.416927246195539,0.416927246195539
11237021,2.5848,100,2.5848,100,0.3868771278242029,0.3868771278242029
11237023,0.3348,100,92.8584,100,0.0,0.9153722226529859
11237025,4.176,100,9.6183,100,0.0,0.20793695351569397
11237027,1.2717,100,1.2717,100,1.57269796335614,1.57269796335614
11237029,0.6237,100,15.6627,100,0.0,0.5107676198867371
11237031,2.79,100,2.79,100,0.0,0.0
11237033,2.7486,100,2.7486,100,0.727643163792476,0.727643163792476
11237035,0.9954,100,1.9845,100,1.00462125778581,1.00781053162006
11237037,1.3068,100,1.3068,100,0.7652280379553109,0.7652280379553109
11237039,1.6155,100,2.4291,100,1.2380068090374499,0.82335021201268
11237041,1.8522,100,1.8522,100,1.07979699816435,1.07979699816435
11237043,0.8136,100,0.8136,100,0.0,0.0
11237047,2.7567,100,9.855,100,0.725505132948816,0.30441400304414
11237051,0.3888,100,91.2168,100,0.0,0.9208829952377191
11237055,0.0954,100,9.2799,100,0.0,0.323279345682604
11237057,7.2306,100,7.2306,100,0.27660221834979104,0.27660221834979104
11237067,0.81,100,2.8575,100,1.23456790123457,0.349956255468067
11237069,2.1159,100,2.1159,100,1.4178363816815502,1.4178363816815502
11237087,3.0366,100,10.5489,100,0.329315682012777,0.28438984159485803
11237089,1.0170000000000001,100,8.3223,100,0.0,0.60079545318001
11237091,1.0692,100,13.7673,100,0.0,0.435815301475235
11237093,4.2048,100,4.2048,100,0.23782343987823396,0.23782343987823396
11237099,2.835,100,9.8739,100,0.7054673721340391,0.405108417140137
11237109,0.0846,100,0.1755,100,0.0,0.0
11237113,0.0162,100,0.1071,100,0.0,0.0
11237115,0.4311,100,1.9629,100,0.0,0.0
11237125,2.7999,100,2.7999,100,0.714311225400907,0.714311225400907
11237127,4.0608,100,11.1807,100,0.24625689519306498,0.357759353171089
11237131,0.1215,100,2.8701,100,0.0,1.3936796627295198
11237133,0.036000000000000004,100,0.036000000000000004,100,0.0,0.0
11237135,0.0549,100,0.0909,100,0.0,0.0
11237139,1.6695,100,1.6695,100,1.19796346211441,1.19796346211441
11237145,1.4247,100,1.4607,100,0.0,0.0
11237165,10.2312,100,10.2312,100,0.195480491046994,0.195480491046994
11237183,4.3992,100,4.3992,100,0.22731405710129102,0.22731405710129102
11237185,2.3985,100,4.4199,100,0.833854492391078,0.678748387972579
11237187,2.844,100,18.7029,100,0.35161744022503494,0.267338220276
11237189,3.3336,100,117.1566,100,0.0,0.6060264637246221
11237191,1.2852,100,1.2852,100,1.55617802676626,1.55617802676626
11237201,2.3922,100,7.4628,100,0.41802524872502295,0.6699898161547939
11237221,0.2979,100,1.0521,100,0.0,0.9504799923961601
11237223,1.9539,100,1.9539,100,0.511796918982548,0.511796918982548
11237231,2.4822,100,2.4822,100,0.40286842317299204,0.40286842317299204
11237233,0.2961,100,112.5378,100,0.0,0.6131273225529561
11237235,3.1059,100,3.1059,100,0.9659036028204391,0.9659036028204391
11237237,5.0301,100,5.0301,100,0.19880320470766,0.19880320470766
11237239,2.3418,100,2.3418,100,0.8540438978563499,0.8540438978563499
11237241,1.4508,100,1.4508,100,1.37854976564654,1.37854976564654
11237243,7.0983,100,7.0983,100,0.140878801966668,0.140878801966668
11237245,2.2311,100,81.5481,100,0.448209403433284,0.9932788133629109
11237247,0.2943,100,0.2943,100,3.3978933061501904,3.3978933061501904
11237251,1.2798,100,1.2798,100,1.56274417877793,1.56274417877793
11237255,0.711,100,105.4503,100,0.0,0.616404125924725
11237257,3.1563,100,11.8593,100,0.0,0.337288035550159
11237259,7.3278,100,7.3278,100,0.27293321324272,0.27293321324272
11237261,0.3726,100,6.7914,100,2.68384326355341,0.588980180816915
11237271,1.2978,100,1.2978,100,1.5410695022345502,1.5410695022345502
11237273,0.1881,100,1.8108,100,5.31632110579479,1.1044842058758602
11237275,3.5586,100,3.5586,100,0.562018771426966,0.562018771426966
11237279,7.1199,100,7.1199,100,0.421354232503265,0.421354232503265
11237281,0.9693,100,0.9693,100,0.0,0.0
11237285,2.0457,100,2.0457,100,1.9553209170455101,1.9553209170455101
11237287,4.4352,100,4.4352,100,0.225468975468975,0.225468975468975
11237289,0.0918,100,86.6997,100,0.0,0.530567003115351
11237291,3.7431,100,92.4885,100,0.80147471347279,0.5730442163079731
11237293,1.0341,100,78.0372,100,0.0,0.999523304270271
11237295,0.9711,100,1.899,100,1.02976006590464,0.526592943654555
11237297,3.4803,100,3.4803,100,0.0,0.0
11237299,0.5670000000000001,100,22.7925,100,0.0,0.877481627728419
11237301,2.5812,100,25.3737,100,0.38741670540833706,0.8276286075739839
11237303,3.1041,100,3.1041,100,0.322154569762572,0.322154569762572
11237307,2.0691,100,27.4428,100,0.966603837417234,0.8381068987129592
11237309,1.7685,100,1.8468,100,1.69635284139101,1.6244314489928502
11237311,7.5222,100,7.5222,100,0.13293983143229401,0.13293983143229401
11237313,4.7421,100,22.2255,100,2.10877037599376,0.899867269577737
11237317,0.8046,100,0.8829,100,3.7285607755406405,3.3978933061501904
11237321,2.3571,100,5.0553,100,0.424250137881295,0.59343659130022
11237323,0.0243,100,3.8277,100,0.0,0.7837604827964569
11237327,0.0783,100,0.0783,100,0.0,0.0
11237329,0.0171,100,3.8034,100,0.0,0.7887679444707372
11237331,3.7863,100,3.7863,100,0.792330243245385,0.792330243245385
11237333,0.5391,100,27.9819,100,0.0,0.8219599097988342
11237335,0.8559,100,17.4834,100,0.0,0.5719711268975141
11237337,1.1439,100,1.1439,100,0.874202290410001,0.874202290410001
11237339,2.7288,100,2.7288,100,0.732922896511287,0.732922896511287
11237343,3.9348,100,3.9348,100,0.25414252312697,0.25414252312697
11237347,0.3393,100,16.6275,100,2.94724432655467,0.601413321305067
11237349,0.7173,100,0.7173,100,0.0,0.0
11237353,0.6093,100,3.2607,100,0.0,1.8400956849756203
11237355,1.3635,100,1.3635,100,0.0,0.0
11237357,0.2574,100,54.4158,100,0.0,1.10262092995049
11237361,13.2876,100,75.1041,100,0.37629067702218605,1.0252436285102902
11237363,1.9071,100,84.2643,100,0.0,0.51029914210407
11237365,5.0265,100,5.0265,100,0.5968367651447329,0.5968367651447329
11237371,6.129,100,6.8922,100,0.326317506934247,0.290183105539595
11237379,3.2454,100,31.7403,100,0.9243852837862819,0.882159273856895
11237381,10.8252,100,14.6529,100,0.554262276909434,0.6142128861863521
11237383,0.2106,100,0.2106,100,0.0,0.0
11237387,0.1953,100,31.9356,100,0.0,0.8767644885331729
11237397,0.6048,100,0.6048,100,0.0,0.0
11237399,1.6902,100,33.6258,100,1.1832919181162,0.8921720821512049
11237411,0.0144,100,36.2367,100,0.0,0.8554862887624979
11237413,0.513,100,0.513,100,3.89863547758285,3.89863547758285
11237415,2.6982,100,2.6982,100,0.7412348973389671,0.7412348973389671
11237421,2.3067,100,2.3067,100,0.4335197468244679,0.4335197468244679
11237425,0.2025,100,7.4007,100,4.9382716049382696,1.6214682394908602
11237429,1.8846,100,50.8977,100,0.530616576461849,1.06095167365127
11237431,1.6659,100,37.9026,100,0.600276127018428,0.8442692585732902
11237437,5.0472,100,5.0472,100,0.19812965604691699,0.19812965604691699
11237443,0.9027,100,77.3307,100,0.0,0.517258992870878
11237453,8.0577,100,8.0577,100,0.372314680367847,0.372314680367847
11237457,1.0728,100,1.0728,100,0.9321401938851601,0.9321401938851601
11237461,0.0297,100,139.1274,100,0.0,0.416884093284285
11237463,0.1377,100,138.0249,100,0.0,0.412968964295573
11237465,3.3471,100,3.3471,100,0.89629828807027,0.89629828807027
11237467,0.3645,100,75.4272,100,0.0,0.5037970387340379
11237469,2.3436,100,2.3436,100,1.28008192524322,1.28008192524322
11237471,0.1008,100,134.0343,100,0.0,0.40288194887428097
11237473,0.4554,100,0.4554,100,2.19587176108915,2.19587176108915
11237475,0.1413,100,133.8039,100,0.0,0.403575680529491
11237477,0.1296,100,133.7922,100,0.0,0.40361097283698105
11237481,1.7838,100,1.7838,100,0.5606009642336579,0.5606009642336579
11237483,0.2484,100,134.5401,100,0.0,0.40136732468609704
11237485,0.0774,100,134.1117,100,0.0,0.40264943327092295
11237487,0.18,100,134.2143,100,0.0,0.40234162827657
11237489,0.0198,100,132.8166,100,0.0,0.40657568406358796
11237491,1.0008,100,1.0008,100,1.9984012789768202,1.9984012789768202
11237493,0.7524,100,133.6626,100,0.0,0.40400231627994704
11237495,0.0144,100,131.013,100,0.0,0.404540007480174
11237499,0.0171,100,130.7268,100,0.0,0.40542566635150606
11237501,3.4452,100,16.5501,100,0.5805178218971321,0.36253557380317897
11237503,2.5965,100,2.5965,100,0.38513383400731804,0.38513383400731804
11237505,0.6786,100,157.3578,100,1.4736221632773403,0.406716413167952
11237507,1.1934,100,6.7428,100,0.8379420144126031,1.48306341579166
11237509,0.0936,100,114.0012,100,0.0,0.41227636200320705
11237515,0.2718,100,113.9076,100,0.0,0.41261513718136494
11237517,0.5238,100,114.1596,100,0.0,0.41170431571238897
11237521,6.4656,100,6.4656,100,0.154664686958674,0.154664686958674
11237523,0.522,100,11.1105,100,1.9157088122605401,1.89010395571756
11237537,0.6102,100,71.9496,100,0.0,0.48645162725018604
11237539,0.4788,100,9.8784,100,0.0,1.72092646582443
11237543,0.7101,100,0.7101,100,4.2247570764681,4.2247570764681
11237547,0.4554,100,5.0589,100,0.0,1.7790428749332903
11237557,0.11699999999999999,100,6.9246,100,8.54700854700855,1.87736475753112
11237569,0.5679,100,69.5673,100,0.0,0.488735368484906
11237571,3.1131,100,3.1131,100,0.9636696540425941,0.9636696540425941
11237573,0.4212,100,6.8076,100,2.3741690408357097,1.7627357659086897
11237575,0.8748,100,6.3864,100,1.14311842706904,1.7224101215082
11237577,1.2555,100,1.2555,100,1.59299084030267,1.59299084030267
11237583,0.2556,100,5.5116,100,3.9123630672926404,1.8143551781696798
11237589,0.0207,100,53.4384,100,0.0,0.486541513218959
11237591,2.6658,100,4.9725,100,0.375121914622252,0.402212166918049
11237597,0.4428,100,55.1367,100,0.0,0.507828723880827
11237599,0.3861,100,3.9672,100,0.0,1.76446864287155
11237601,0.0468,100,5.256,100,21.367521367521398,1.71232876712329
11237619,0.4905,100,0.8388,100,0.0,2.38435860753457
11237625,0.28800000000000003,100,0.6363,100,0.0,3.14317146000314
11237627,1.1133,100,1.1133,100,1.79646097188539,1.79646097188539
11237641,2.2716,100,17.5518,100,0.440218348300757,0.284871067354915
11237643,1.1223,100,1.1223,100,1.7820547090795702,1.7820547090795702
11237645,0.6777,100,20.1591,100,0.0,0.3968431130358
11237649,0.0747,100,18.3681,100,13.3868808567604,0.326653273882438
11237665,0.8379,100,5.2092,100,5.96729920038191,1.5357444521231698
11237685,3.3129,100,113.6358,100,0.301850342600139,0.413602051466175
11237691,0.4572,100,4.3713,100,2.1872265966754196,0.686294694942008
11237695,3.321,100,3.321,100,0.0,0.0
11237703,0.3483,100,0.3483,100,5.74217628481194,5.74217628481194
11237719,2.475,100,2.475,100,1.6161616161616201,1.6161616161616201
11237733,3.5811,100,3.5811,100,1.95470665437994,1.95470665437994
11237735,1.2087,100,3.9141,100,1.65467030694134,0.510973148361054
11237747,2.4498,100,2.7054,100,0.0,0.0
11237753,2.097,100,48.4452,100,0.0,0.49540511753486405
11237755,2.5047,100,2.5047,100,1.19774823332136,1.19774823332136
11237765,1.7721,100,1.7721,100,0.5643022402798941,0.5643022402798941
11237771,7.4232,100,10.7442,100,0.404138376980278,0.279220416596862
11237799,0.2268,100,0.2556,100,0.0,0.0
11237819,0.0288,100,0.0288,100,0.0,0.0
11237891,0.28800000000000003,100,43.8435,100,0.0,0.47897635909541897
11237893,6.3279,100,27.6093,100,0.158030310213499,0.39841647560785703
11237901,3.3651,100,3.3651,100,0.0,0.0
11237953,0.0459,100,1.2267,100,0.0,0.0
11237965,1.8729,100,1.8729,100,0.533931336430135,0.533931336430135
11238035,0.5841,100,15.9462,100,1.7120356103407,0.627108652845192
11238041,3.2310000000000003,100,13.8627,100,0.309501702259362,0.4328161180722371
11238047,3.4614,100,13.4073,100,0.866701334720056,0.22375869861940897
11238065,2.7225,100,2.7225,100,0.7346189164370981,0.7346189164370981
11238085,0.036000000000000004,100,7.9092,100,0.0,0.379305113032924
11238163,0.6282,100,12.3201,100,0.0,0.48700903401758094
11238195,0.0783,100,15.0975,100,0.0,0.7285974499089249
11238207,0.1116,100,15.0192,100,0.0,0.7323958666240551
11238279,1.1808,100,1.1808,100,0.0,0.0
11238281,12.8835,100,14.9076,100,0.7761865952575,0.7378786659153721
11238309,0.0828,100,10705.8033,100,0.0,0.571092129069848
11238327,2.0241,100,2.0241,100,0.494046736821303,0.494046736821303
11238339,4.1877,100,99.5787,100,0.7163836951070991,0.43181925451928993
11238347,3.042,100,3.042,100,0.9861932938856021,0.9861932938856021
11238353,12.573,100,12.573,100,0.15907102521275698,0.15907102521275698
11238379,2.0574,100,2.8872,100,0.972100709633518,0.692712662787476
11238385,2.3373,100,7.9812,100,0.4278440936122879,0.626472209692778
11238391,0.6201,100,0.6201,100,0.0,0.0
11238399,2.052,100,82.818,100,0.0,0.458837450795721
11238533,1.5192,100,76.4721,100,0.0,0.457683259646329
11238539,9.9459,100,9.9459,100,0.0,0.0
11238647,1.8585,100,1.8585,100,0.0,0.0
11238649,3.9699,100,3.9699,100,0.2518955137409,0.2518955137409
11238651,2.9547,100,31.1535,100,0.33844383524554106,0.44938770924615207
11238653,4.7601,100,4.7601,100,1.26047772105628,1.26047772105628
11238655,2.4138,100,23.4387,100,0.0,0.29865137571622996
11238657,0.3582,100,6.2811,100,0.0,0.7960389103819391
11238659,4.6728,100,4.6728,100,0.428008902585174,0.428008902585174
11238661,1.2501,100,1.2501,100,2.39980801535877,2.39980801535877
11238663,14.7438,100,14.7438,100,0.135650239422673,0.135650239422673
11238743,1.9602,100,1.9602,100,0.51015202530354,0.51015202530354
11238745,1.9809,100,1.9809,100,1.51446312282296,1.51446312282296
11238747,1.7784,100,26.4375,100,0.562303193882141,0.264775413711584
11238749,1.7208,100,101.6946,100,1.16225011622501,0.560501737555386
11238751,1.1313,100,9.8478,100,0.883938831432865,0.40618209143158895
11238753,8.6544,100,8.6544,100,0.115548160473285,0.115548160473285
11238755,1.5768,100,1.5768,100,0.634195839675292,0.634195839675292
11238757,3.627,100,6.3207,100,0.275709953129308,0.158210324805797
11238759,0.1899,100,100.1637,100,0.0,0.549101121464163
11238761,4.2498,100,4.2498,100,0.23530519083251,0.23530519083251
11238763,3.5028,100,7.0677,100,0.28548589699668797,0.5659549782814781
11238765,3.7971,100,29.2464,100,0.26335887914461,0.273537939712238
11238777,6.6276,100,6.6276,100,0.301768362604865,0.301768362604865
11238779,2.7711,100,40.8123,100,0.360867525531377,0.46554592610560996
11238781,1.0647,100,3.2904,100,0.0,0.607828835399951
11238783,2.3418,100,2.3418,100,0.42702194892817497,0.42702194892817497
11238785,0.6066,100,2.8323,100,0.0,0.7061398863114781
11238787,0.3402,100,50.2101,100,0.0,0.458075168143461
11238789,4.9104,100,4.9104,100,0.203649397197784,0.203649397197784
11238791,1.9872,100,34.7418,100,0.503220611916264,0.34540524670569706
11238793,4.3533,100,4.3533,100,0.45942158822043,0.45942158822043
11238795,2.07,100,118.1493,100,0.0,0.41472949903215706
11238797,2.9538,100,5.2956,100,0.6770939129257231,0.566508044414231
11238799,4.2912,100,4.2912,100,0.0,0.0
11238801,1.2411,100,1.2411,100,2.41721053903795,2.41721053903795
11238803,0.3168,100,1.7397,100,0.0,0.0
11238805,2.0952,100,2.0952,100,0.47728140511645706,0.47728140511645706
11238807,0.2862,100,230.1669,100,3.49406009783368,0.538739497295224
11238809,6.1506,100,6.1506,100,0.32517152798101,0.32517152798101
11238811,0.6228,100,6.3459,100,1.6056518946692402,0.6303282434327679
11238813,1.7442,100,1.7442,100,0.57332874670336,0.57332874670336
11238815,0.5706,100,1.6281,100,0.0,0.6142128861863521
11238817,0.1269,100,3.0537,100,0.0,0.9824147755182241
11238819,0.0477,100,2.9952,100,0.0,1.00160256410256
11238821,0.0171,100,2.9646,100,0.0,1.01194090265129
11238823,1.9368,100,4.7727,100,1.54894671623296,1.25715004085738
11238825,1.7064,100,1.7064,100,0.586029067041725,0.586029067041725
11238827,1.0125,100,7.4916,100,0.987654320987654,1.06786267286027
11238829,0.3771,100,8.7633,100,0.0,1.36934716373969
11238831,1.0539,100,242.2593,100,0.0,0.5655097657757621
11238833,0.37799999999999995,100,1.4238,100,0.0,0.702345835089198
11238835,0.7425,100,0.7425,100,1.3468013468013502,1.3468013468013502
11238839,3.9834,100,201.222,100,0.251041823567806,0.352844122412062
11238841,2.4732,100,8.6238,100,0.8086689309396731,0.463832649180176
11238843,1.8927,100,1.8927,100,0.528345749458446,0.528345749458446
11238845,1.8864,100,1.8864,100,1.06022052586938,1.06022052586938
11238847,16.0308,100,27.8145,100,0.436659430596103,0.39547717916913794
11238849,1.08,100,51.5151,100,0.9259259259259259,0.4076474664709961
11238851,15.2613,100,71.1216,100,0.19657565213972603,0.520235765224629
11238853,3.6846,100,3.6846,100,0.542799761168105,0.542799761168105
11238855,4.1436,100,4.8168,100,0.24133603629694,0.20760670984886198
11238857,1.0296,100,249.2712,100,0.9712509712509709,0.5656489799062231
11238859,0.5697,100,4.3011,100,1.75530981218185,0.929994652530748
11238861,4.0446,100,4.0446,100,0.7417297136923309,0.7417297136923309
11238863,0.6057,100,0.6057,100,1.6509823344890202,1.6509823344890202
11238865,3.6774,100,3.6774,100,0.27193125577853894,0.27193125577853894
11238867,2.4885,100,32.0832,100,0.0,0.6233792140434871
11238869,0.3681,100,2637.1458,100,0.0,0.475893293423519
11238871,3.6288,100,3.6288,100,0.275573192239859,0.275573192239859
11238873,15.9003,100,15.9003,100,0.188675685364427,0.188675685364427
11238875,1.1772,100,122.0886,100,0.0,0.48325560289822295
11238877,2.7981,100,2.7981,100,0.357385368643008,0.357385368643008
11238879,4.1103,100,113.2686,100,0.24329124394813,0.503228608811268
11238881,4.0932,100,4.0932,100,0.24430763217042897,0.24430763217042897
11238883,2.862,100,32.6763,100,0.0,0.7650805017703959
11238885,1.3401,100,92.6172,100,0.7462129691814041,0.45347948329252
11238887,0.9306,100,0.9306,100,1.07457554266065,1.07457554266065
11238889,7.6329,100,29.8476,100,0.131011804163555,0.33503531272196097
11238891,2.8926,100,24.165,100,0.34570974210053196,0.413821642871922
11238893,1.5885,100,1.5885,100,0.629524708844822,0.629524708844822
11238895,1.3203,100,5.3064,100,0.7574036203893051,1.5076134479119598
11238897,1.3149,100,7.1622,100,0.0,0.558487615537125
11238899,3.2013,100,3.2013,100,0.93711929528629,0.93711929528629
11238901,2.0826,100,38.5686,100,0.480169019494862,0.544484373298486
11238903,1.3518,100,37.8378,100,0.7397544015386891,0.5550005550005551
11238905,4.6764,100,4.6764,100,0.213839705756565,0.213839705756565
11238907,2.9385,100,2.9385,100,0.680619363620895,0.680619363620895
11238909,2.0421,100,2.0421,100,0.489691983742226,0.489691983742226
11238911,2.403,100,2.403,100,1.2484394506866399,1.2484394506866399
11238913,3.5253,100,3.5253,100,0.0,0.0
11238915,10.1025,100,50.8725,100,0.0989853996535511,0.27519779841761305
11238917,4.9671,100,36.1809,100,0.20132471663546103,0.38694449281250604
11238919,3.7584,100,142.9443,100,0.0,0.7415475818203309
11238921,0.0612,100,23.5701,100,0.0,0.848532674871978
11238923,0.054000000000000006,100,180.0639,100,0.0,0.5609119873556
11238925,3.6702,100,629.0766,100,0.544929431638603,0.440327934626721
11238927,3.0024,100,3.0024,100,0.66613375965894,0.66613375965894
11238929,0.2709,100,0.2709,100,0.0,0.0
11238931,1.1349,100,62.6661,100,0.0,0.43085495985868
11238933,0.2133,100,13.401,100,0.0,0.37310648459070206
11238935,0.7983,100,4.7007,100,0.0,0.212734273618823
11238937,2.4003,100,9.828,100,0.833229179685873,0.8140008140008141
11238941,0.6174,100,3.4875,100,0.0,0.8602150537634409
11238943,0.0675,100,6.6474,100,0.0,0.6017390257845171
11238945,4.5441,100,4.5441,100,0.660196738628111,0.660196738628111
11238947,3.3093,100,7.4952,100,0.9065361254646,0.6670936065748749
11238953,0.9063,100,0.9063,100,1.1033873993159,1.1033873993159
11238955,3.5037,100,3.5037,100,0.28541256386106106,0.28541256386106106
11238957,4.6638,100,169.1937,100,0.214417427848536,0.39008544644392795
11238959,0.675,100,633.9789,100,0.0,0.43219103979643503
11238961,7.2819,100,15.3855,100,0.549307186311265,0.45497383900425703
11238963,1.3617,100,162.2151,100,0.0,0.548654225161529
11238965,2.0313,100,9.2862,100,1.4768867227883602,0.646120049105124
11238967,2.0799,100,27.7263,100,0.480792345785855,0.504935746926204
11238969,2.4939,100,168.1965,100,0.0,0.546979277214449
11238971,1.7343,100,1.7343,100,1.7298045320878703,1.7298045320878703
11238973,1.1745,100,1.1745,100,0.851426138782461,0.851426138782461
11238975,2.6631,100,2.6631,100,0.0,0.0
11238977,1.5552,100,1.5552,100,1.2860082304526699,1.2860082304526699
11238979,16.8048,100,16.8048,100,0.833095306103018,0.833095306103018
11238981,1.5669,100,171.0423,100,0.0,0.5495716556664639
11238983,4.1544,100,4.1544,100,0.24070864625457297,0.24070864625457297
11238987,0.7848,100,11.1564,100,0.0,0.448173245849916
11238989,1.6632,100,20.8899,100,1.8037518037518,0.6223103030651179
11238991,0.8991,100,640.0233,100,1.11222333444556,0.43748407284547297
11238993,0.6534,100,32.6268,100,1.53045607591062,0.5823433496389471
11238995,0.2718,100,24.3459,100,0.0,0.287522745102872
11238997,0.2349,100,637.9353,100,0.0,0.42951064159641295
11239001,0.3213,100,0.648,100,0.0,0.0
11239005,0.342,100,6843.2472,100,0.0,0.609652096156924
11239007,13.2579,100,13.2579,100,0.377133633531706,0.377133633531706
11239009,3.1185,100,134.4609,100,0.32066698733365395,0.758584837674
11239011,3.6765,100,20.9412,100,0.543995648034816,0.42977479800584495
11239015,0.3267,100,0.3267,100,0.0,0.0
11239017,0.1476,100,656.703,100,0.0,0.433986139853176
11239019,0.0432,100,18.99,100,23.148148148148103,0.526592943654555
11239021,5.6376,100,5.6376,100,0.532141336739038,0.532141336739038
11239023,8.3853,100,8.3853,100,0.35776895281027504,0.35776895281027504
11239025,1.3491,100,26.397,100,0.0,0.49248020608402504
11239027,1.5696,100,1.5696,100,1.2742099898063202,1.2742099898063202
11239029,3.1284,100,25.5375,100,0.31965221838639596,0.5090553108174249
11239031,4.5342,100,53.7651,100,0.22054607207445603,0.37198852043425895
11239035,1.9458,100,1.9458,100,1.02785486689279,1.02785486689279
11239037,2.5866,100,2.5866,100,1.1598237067965702,1.1598237067965702
11239039,0.171,100,58.6818,100,0.0,0.613478114168277
11239041,0.7029,100,15.2496,100,1.4226774790155101,0.45902843353268297
11239043,0.1746,100,657.018,100,0.0,0.433778070007214
11239045,1.7289,100,1.7289,100,1.7352073572791897,1.7352073572791897
11239047,0.0423,100,7.3503,100,0.0,0.6802443437682819
11239049,1.1340000000000001,100,1.1340000000000001,100,0.8818342151675491,0.8818342151675491
11239051,0.6822,100,666.2934,100,0.0,0.432242012302688
11239053,3.4515,100,3.4515,100,0.0,0.0
11239055,6.7626,100,6.7626,100,0.295744240380919,0.295744240380919
11239057,1.1520000000000001,100,666.7632,100,0.0,0.43193745545644996
11239059,9.3717,100,9.3717,100,0.32011267966324103,0.32011267966324103
11239061,0.7677,100,0.7677,100,1.3025921583952098,1.3025921583952098
