COMID,CatAreaSqKm,CatPctFull,WsAreaSqKm,WsPctFull,RunoffCat,RunoffWs
10524103,0.6354,100.0,3.3111,100.0,433.0,433.0
10524105,2.1789,100.0,20.8836,100.0,433.0,433.0
10524107,0.0405,100.0,294.6159,100.0,433.0,430.59006082156503
10524109,0.0153,100.0,294.6312,100.0,433.0,430.590185968085
10524111,0.0495,100.0,294.6249,100.0,433.0,430.590134438739
10524113,0.0567,100.0,286.3206,100.0,433.0,431.95843889681703
10524115,3.6855,100.0,3.6855,100.0,433.0,433.0
10524117,0.1215,100.0,294.7374,100.0,433.0,430.591054274076
10524119,0.0162,100.0,294.7536,100.0,433.0,430.591186672529
10524121,0.0369,100.0,294.7176,100.0,433.0,430.59089243397796
10524123,0.1098,100.0,309.7899,100.0,433.0,432.037346278881
10524125,0.0819,100.0,311.2542,100.0,433.0,432.041875097589
10524127,3.0834,100.0,6.0444,100.0,432.345592527729,429.74091721262704
10524129,1.0899,100.0,295.8273,100.0,433.0,430.59992941827903
10524131,0.081,100.0,294.9363,100.0,433.0,430.592678825902
10524133,0.018000000000000002,100.0,295.8453,100.0,433.0,430.60007544483597
10524135,0.0342,100.0,295.8795,100.0,433.0,430.600352846345
10524137,0.027000000000000003,100.0,301.2948,100.0,433.0,430.64348272854403
10524139,0.0261,100.0,315.2025,100.0,433.0,432.05387679348996
10524141,2.1699,100.0,315.1764,100.0,433.0,432.0537984443
10524143,0.0828,100.0,12.5874,100.0,433.0,430.030316030316
10524145,0.2259,100.0,4.2471,100.0,433.0,433.0
10524147,0.0639,100.0,295.9092,100.0,433.0,430.600593695634
10524149,0.0792,100.0,302.5161,100.0,433.0,430.65299631986505
10524151,0.3429,100.0,319.3641,100.0,433.0,432.066205625491
10524153,0.8064,100.0,296.6337,100.0,433.0,430.606454020565
10524155,0.0009,100.0,321.66900000000004,100.0,433.0,432.07289667328797
10524157,0.0351,100.0,320.3802,100.0,433.0,432.06916719572604
10524159,0.0009,100.0,321.7266,100.0,433.0,432.073062656305
10524161,0.5571,100.0,17.3916,100.0,433.0,430.85065203891503
10524163,0.0351,100.0,316.1574,100.0,433.0,432.056734398752
10524165,0.0567,100.0,316.17900000000003,100.0,433.0,432.056798838633
10524169,0.0648,100.0,316.1223,100.0,433.0,432.05662966516405
10524173,0.0468,100.0,296.6805,100.0,433.0,430.606831591561
10524175,0.4581,100.0,303.0381,100.0,433.0,430.657039164382
10524177,0.0441,100.0,316.116,100.0,433.0,432.056610864366
10524179,0.0144,100.0,316.0719,100.0,433.0,432.05647923779406
10524181,0.0225,100.0,316.2033,100.0,433.0,432.056871322975
10524183,0.3924,100.0,297.0261,100.0,433.0,430.609616124644
10524185,0.0054,100.0,303.8967,100.0,433.0,430.663658736669
10524187,2.0583,100.0,2.0583,100.0,433.0,433.0
10524189,1.9566,100.0,20.889,100.0,433.0,431.210512710039
10524191,0.0225,100.0,316.2258,100.0,433.0,432.05693842817396
10524193,0.0144,100.0,316.2177,100.0,433.0,432.056914271402
10524195,0.0108,100.0,316.827,100.0,433.0,432.05872794932196
10524197,0.2709,100.0,322.8597,100.0,433.0,432.07631581148104
10524199,0.0207,100.0,322.8804,100.0,433.0,432.07637502926804
10524201,1.3734,100.0,324.2538,100.0,433.0,432.080287108432
10524203,0.1314,100.0,304.4205,100.0,433.0,430.66767875356595
10524207,0.0369,100.0,384.5808,100.0,433.0,432.220644400344
10524209,0.1224,100.0,323.0028,100.0,433.0,432.076725031486
10524211,0.0612,100.0,384.4008,100.0,433.0,432.22027945831496
10524213,0.0729,100.0,386.0271,100.0,433.0,432.22356435597396
10524215,0.0207,100.0,324.6957,100.0,433.0,432.081538806951
10524217,0.0387,100.0,322.8984,100.0,433.0,432.07642651682403
10524219,1.0575,100.0,317.8989,100.0,433.0,432.06190175555804
10524221,1.5408,100.0,1.5408,100.0,433.0,433.0
10524223,4.3182,100.0,4.3182,100.0,428.90537724051694,428.90537724051694
10524225,0.0018,100.0,4.023,100.0,433.0,433.0
10524227,1.7982,100.0,1.7982,100.0,433.0,433.0
10524229,1.7802,100.0,388.6056,100.0,433.0,432.228716209957
10524231,0.0108,100.0,386.8254,100.0,433.0,432.225166703117
10524235,0.0585,100.0,387.2295,100.0,433.0,432.22597529372104
10524237,0.0279,100.0,387.171,100.0,433.0,432.22585834166296
10524239,0.0486,100.0,386.874,100.0,433.0,432.22526403945506
10524241,0.0387,100.0,389.0484,100.0,433.0,432.22959405565
10524243,0.0522,100.0,389.5767,100.0,433.0,432.230638793336
10524245,0.4761,100.0,387.6471,100.0,433.0,432.226809126136
10524247,0.2691,100.0,387.0945,100.0,433.0,432.225705351019
10524249,1.7838,100.0,417.0681,100.0,433.0,432.28135189433095
10524251,0.2682,100.0,394.4862,100.0,433.0,432.24021372610804
10524253,0.0576,100.0,394.2756,100.0,433.0,432.239807890724
10524255,0.6246,100.0,415.0161,100.0,433.0,432.277798620343
10524257,0.0126,100.0,417.2976,100.0,433.0,432.28174712723
10524259,0.2169,100.0,417.285,100.0,433.0,432.281725439448
10524261,0.1584,100.0,444.528,100.0,433.0,432.325745059929
10524263,0.1323,100.0,417.4173,100.0,433.0,432.28195309585897
10524265,0.0891,100.0,308.2248,100.0,433.0,430.69646569646596
10524267,0.2124,100.0,446.8941,100.0,433.0,432.329314931658
10524269,0.0261,100.0,444.6864,100.0,433.0,432.325985233639
10524271,0.0036,100.0,460.0386,100.0,433.0,432.348478149442
10524273,0.0045,100.0,419.1435,100.0,433.0,432.284910299217
10524275,0.0207,100.0,419.0634,100.0,433.0,432.284773616594
10524277,0.0963,100.0,419.139,100.0,433.0,432.284902621803
10524279,0.171,100.0,455.6646,100.0,433.0,432.34222408323996
10524281,0.0414,100.0,459.86400000000003,100.0,433.0,432.348230781274
10524283,0.0045,100.0,455.4981,100.0,433.0,432.34198364384
10524285,0.0747,100.0,419.0427,100.0,433.0,432.284738285621
10524287,0.27,100.0,417.3381,100.0,433.0,432.281816829089
10524289,0.9675,100.0,416.2518,100.0,433.0,432.279942573221
10524291,1.1826,100.0,1.1826,100.0,433.0,433.0
10524293,1.7955,100.0,1.7955,100.0,433.0,433.0
10524295,0.3402,100.0,455.4936,100.0,433.0,432.34197714303804
10524297,0.6624,100.0,418.968,100.0,433.0,432.284610757862
10524299,0.0801,100.0,466.9983,100.0,433.0,432.358187813532
10524301,0.1854,100.0,463.4073,100.0,433.0,432.35321433218695
10524303,0.0279,100.0,448.7175,100.0,433.0,432.33204031489703
10524305,0.2151,100.0,448.6896,100.0,433.0,432.331998780449
10524307,0.0099,100.0,53.6625,100.0,433.0,432.971958071279
10524309,5.327999999999999,100.0,5.327999999999999,100.0,433.0,433.0
10524311,0.0828,100.0,456.3702,100.0,433.0,432.343241079282
10524313,0.0405,100.0,335.0115,100.0,433.0,430.76907061399396
10524315,0.0306,100.0,467.0289,100.0,433.0,432.35822986543195
10524317,0.1152,100.0,467.4609,100.0,433.0,432.35882295182296
10524319,0.063,100.0,467.3457,100.0,433.0,432.358664902662
10524321,0.0333,100.0,448.7229,100.0,433.0,432.332048353226
10524323,0.1548,100.0,453.0141,100.0,433.0,432.338375560496
10524325,0.0198,100.0,452.8593,100.0,433.0,432.338149398721
10524327,0.0423,100.0,0.0423,100.0,433.0,433.0
10524329,0.0684,100.0,423.2556,100.0,433.0,432.29185768599405
10524331,0.1872,100.0,419.3262,100.0,433.0,432.28522186307504
10524333,0.0126,100.0,467.3583,100.0,433.0,432.358682193084
10524335,0.0099,100.0,452.8692,100.0,433.0,432.33816386718297
10524337,0.6507,100.0,456.2874,100.0,433.0,432.343121900802
10524339,0.0225,100.0,467.19,100.0,433.0,432.358451165479
10524341,0.9891,100.0,422.829,100.0,433.0,432.291143228113
10524343,0.3573,100.0,419.3253,100.0,433.0,432.285220328943
10524345,0.1548,100.0,470.6388,100.0,433.0,432.363152379277
10524347,0.0045,100.0,470.0889,100.0,433.0,432.362407408471
10524349,0.036000000000000004,100.0,467.5554,100.0,433.0,432.358952543378
10524353,0.0117,100.0,469.6965,100.0,433.0,432.36187474252
10524355,0.0198,100.0,469.6848,100.0,433.0,432.361858846614
10524359,0.6021,100.0,48.3948,100.0,433.0,432.968905750205
10524361,0.5319,100.0,48.3246,100.0,433.0,432.968860580326
10524363,5.0733,100.0,5.0733,100.0,433.0,433.0
10524365,0.0738,100.0,469.7586,100.0,433.0,432.361959099844
10524367,0.2034,100.0,469.8882,100.0,433.0,432.362135078089
10524369,0.0315,100.0,469.9935,100.0,433.0,432.362277988951
10524371,1.2582,100.0,30.3993,100.0,433.0,430.78594901856303
10524373,1.1781,100.0,336.1491,100.0,433.0,430.776620553201
10524375,0.1566,100.0,335.1681,100.0,433.0,430.77011296719496
10524377,0.5579999999999999,100.0,473.94,100.0,433.0,432.36758830231696
10524379,0.0351,100.0,470.0286,100.0,433.0,432.362325611676
10524381,0.009000000000000001,100.0,336.3552,100.0,433.0,430.777982918058
10524383,0.0108,100.0,336.366,100.0,433.0,430.778054262321
10524385,0.0459,100.0,470.0394,100.0,433.0,432.36234026339105
10524387,0.3978,100.0,24.0678,100.0,433.0,430.203500112183
10524389,2.5605,100.0,2.5605,100.0,433.0,433.0
10524391,0.4977,100.0,21.0681,100.0,433.0,429.80533128284
10524393,0.2232,100.0,474.50699999999995,100.0,433.0,432.368343986495
10524395,0.1305,100.0,336.4857,100.0,433.0,430.778844687902
10524397,1.8144,100.0,1.8144,100.0,433.0,433.0
10524399,2.592,100.0,47.7927,100.0,433.0,432.968514019924
10524401,0.8091,100.0,0.8091,100.0,433.0,433.0
10524403,0.7929,100.0,41.2866,100.0,433.0,432.963552339016
10524405,0.1485,100.0,8.2494,100.0,433.0,424.932358716998
10524407,0.45,100.0,368.6517,100.0,433.0,430.790075022033
10524409,0.3546,100.0,337.0914,100.0,433.0,430.782835753152
10524411,0.0648,100.0,480.2724,100.0,433.0,432.37592666162004
10524413,0.0657,100.0,369.4536,100.0,433.0,430.794871669947
10524415,0.0198,100.0,480.2922,100.0,433.0,432.375952388983
10524417,1.0827,100.0,3.1842,100.0,433.0,432.76370830978
10524419,1.3014,100.0,12.735,100.0,433.0,427.714911660777
10524421,1.9305,100.0,18.0099,100.0,433.0,429.262855429514
10524423,0.0072,100.0,849.753,100.0,433.0,431.688539140197
10524425,1.9332,100.0,7.2018,100.0,433.0,433.0
10524427,0.1215,100.0,480.3939,100.0,433.0,432.376084500657
10524429,0.0189,100.0,480.4128,100.0,433.0,432.37610904622
10524431,0.0576,100.0,852.5556,100.0,433.0,431.692850296215
10524433,2.2014,100.0,3.9141,100.0,433.0,433.0
10524435,1.6938,100.0,1.6938,100.0,432.555791710946,432.555791710946
10524437,3.3948,100.0,5.2686,100.0,433.0,433.0
10524439,0.0207,100.0,480.4146,100.0,433.0,432.376111383792
10524441,0.0666,100.0,481.4442,100.0,433.0,432.37744561051903
10524443,0.009000000000000001,100.0,481.4739,100.0,433.0,432.377484013152
10524445,0.1782,100.0,852.6762,100.0,433.0,431.693035175604
10524447,0.0288,100.0,852.5844,100.0,433.0,431.692894451271
10524449,0.0351,100.0,852.7977,100.0,433.0,431.693221381812
10524451,0.0342,100.0,852.5898,100.0,433.0,431.69290273001195
10524453,0.0261,100.0,481.5,100.0,433.0,432.37751775700895
10524455,0.4113,100.0,481.8852,100.0,433.0,432.37801534473397
10524457,2.6019,100.0,2.6019,100.0,433.0,433.0
10524459,0.2286,100.0,482.1399,100.0,433.0,432.37834392050905
10524461,0.0783,100.0,852.9102,100.0,433.0,431.693393747665
10524463,0.0072,100.0,482.1471,100.0,433.0,432.378353203825
10524465,0.0288,100.0,854.8254,100.0,433.0,431.69632114347604
10524467,0.0117,100.0,854.7966,100.0,433.0,431.69627721963303
10524469,7.4592,100.0,7.4592,100.0,433.0,433.0
10524471,1.4625,100.0,1.4625,100.0,433.0,433.0
10524473,0.0495,100.0,861.0111,100.0,433.0,431.70568706954003
10524475,0.0243,100.0,854.8209,100.0,433.0,431.69631428057
10524477,0.1386,100.0,861.174,100.0,433.0,431.705931902264
10524479,1.4976,100.0,483.6375,100.0,433.0,432.380268899744
10524481,3.3444,100.0,3.3444,100.0,433.0,433.0
10524487,0.7785,100.0,0.7785,100.0,433.0,433.0
10524489,0.8028,100.0,0.8028,100.0,433.0,433.0
10524491,2.6811,100.0,2.6811,100.0,433.0,433.0
10524493,0.5022,100.0,863.1738,100.0,433.0,431.70892999764396
10524495,2.7594,100.0,2.7594,100.0,433.0,433.0
10524497,2.7387,100.0,2.7387,100.0,433.0,433.0
10524503,0.0621,100.0,866.9223,100.0,433.0,431.71451247707
10524505,2.7045,100.0,2.7045,100.0,433.0,433.0
10524507,3.1401,100.0,5.6268,100.0,422.37002006305494,425.560460652591
10524589,3.7188,100.0,3.7188,100.0,431.81292352371696,431.81292352371696
10524591,14.2893,100.0,14.2893,100.0,431.71890155571,431.71890155571
10524593,4.599,100.0,4.599,100.0,433.0,433.0
10524595,5.265,100.0,5.265,100.0,431.384615384615,431.384615384615
10524597,0.6633,100.0,10.8873,100.0,433.0,433.0
10524599,1.6668,100.0,17.9982,100.0,433.0,431.98289828982905
10524601,1.4832,100.0,125.4546,100.0,433.0,427.76485358049797
10524603,2.1573,100.0,113.0841,100.0,433.0,427.192170252051
10524605,1.4454,100.0,1.4454,100.0,433.0,433.0
10524607,1.4544,100.0,141.6096,100.0,433.0,428.362085621314
10524609,0.5031,100.0,54.7893,100.0,433.0,432.45166483236704
10524611,4.644,100.0,147.69899999999998,100.0,433.0,428.553299616111
10524613,5.4378,100.0,5.4378,100.0,433.0,433.0
10524615,1.2654,100.0,1.2654,100.0,433.0,433.0
10524617,1.6623,100.0,1.6623,100.0,433.0,433.0
10524619,1.9089,100.0,1.9089,100.0,433.0,433.0
10524621,2.3634,100.0,2.3634,100.0,433.0,433.0
10524623,1.8324,100.0,1.8324,100.0,433.0,433.0
10524625,4.1418,100.0,10.3194,100.0,433.0,433.0
10524627,1.6299,100.0,1.6299,100.0,433.0,433.0
10524629,5.9679,100.0,5.9679,100.0,433.0,433.0
10524631,1.9071,100.0,217.3464,100.0,433.0,429.839993208997
10524633,0.7803,100.0,0.7803,100.0,433.0,433.0
10524635,2.9772,100.0,2.9772,100.0,433.0,433.0
10524637,0.6723,100.0,219.6486,100.0,433.0,429.873114146869
10524639,0.8262,100.0,28.1205,100.0,433.0,432.653192510802
10524641,0.0441,100.0,247.8528,100.0,433.0,430.189587932838
10524643,5.355,100.0,12.3867,100.0,433.0,433.0
10524645,5.2092,100.0,5.2092,100.0,433.0,433.0
10524647,2.025,100.0,2.025,100.0,433.0,433.0
10524649,0.0612,100.0,263.9898,100.0,433.0,430.361381007903
10524651,0.8154,100.0,22.8258,100.0,433.0,432.41128459900597
10524653,2.862,100.0,2.862,100.0,433.0,433.0
10524655,1.3734,100.0,1.3734,100.0,433.0,433.0
10524657,0.8721,100.0,23.3595,100.0,433.0,433.0
10524659,1.7523,100.0,1.7523,100.0,433.0,433.0
10524661,3.8187,100.0,3.8187,100.0,433.0,433.0
10524663,6.3315,100.0,6.3315,100.0,433.0,433.0
10524665,0.4725,100.0,1.3824,100.0,433.0,433.0
10524667,3.8808,100.0,3.8808,100.0,433.0,433.0
10524669,1.2879,100.0,1.2879,100.0,433.0,433.0
10524671,0.8622,100.0,0.8622,100.0,433.0,433.0
10524673,0.8811,100.0,316.0575,100.0,433.0,432.056436249733
10524675,2.4543,100.0,2.4543,100.0,433.0,433.0
10524677,0.5904,100.0,316.6623,100.0,433.0,432.058238382024
10524679,4.6413,100.0,4.6413,100.0,433.0,433.0
10524681,0.0846,100.0,386.1117,100.0,433.0,432.223734478909
10524683,2.8773,100.0,27.072,100.0,433.0,433.0
10524685,0.7029,100.0,386.73,100.0,433.0,432.224975564347
10524687,0.7227,100.0,305.1432,100.0,433.0,430.67320261437897
10524689,0.5382,100.0,307.413,100.0,433.0,430.69038264484595
10524691,5.3793,100.0,59.6439,100.0,433.0,432.974770261502
10524693,3.6369,100.0,26.5842,100.0,433.0,431.593879071027
10524695,1.4796,100.0,1.4796,100.0,433.0,433.0
10524697,3.1833,100.0,3.1833,100.0,433.0,433.0
10524699,0.6147,100.0,6.4359,100.0,433.0,433.0
10524701,0.162,100.0,334.971,100.0,433.0,430.76880088127
10524703,0.1809,100.0,467.1792,100.0,433.0,432.358436334494
10524705,0.0027,100.0,2.9808,100.0,433.0,433.0
10524707,5.4549,100.0,20.1159,100.0,433.0,433.0
10524709,0.0729,100.0,467.1018,100.0,433.0,432.35833002570297
10524711,0.1386,100.0,467.1675,100.0,433.0,432.358420266821
10524713,2.4975,100.0,458.7849,100.0,433.0,432.34669776620797
10524715,2.7675,100.0,2.7675,100.0,433.0,433.0
10524717,2.4498,100.0,2.4498,100.0,433.0,433.0
10524719,6.2865,100.0,6.2865,100.0,422.41331424481,422.41331424481
10524721,2.5146,100.0,2.5146,100.0,433.0,433.0
10524723,0.3708,100.0,335.3823,100.0,433.0,430.771537138364
10524725,0.5076,100.0,31.715999999999998,100.0,433.0,430.877866061294
10524727,0.1908,100.0,477.1476,100.0,433.0,432.37183965716304
10524729,1.2564,100.0,473.0535,100.0,433.0,432.366403165815
10524731,1.7577,100.0,1.7577,100.0,433.0,433.0
10524733,2.745,100.0,2.745,100.0,433.0,433.0
10524735,0.9648,100.0,0.9648,100.0,433.0,433.0
10524737,6.1362,100.0,6.1362,100.0,433.0,433.0
10524739,2.2149,100.0,2.2149,100.0,430.91548151158094,430.91548151158094
10524741,3.6864,100.0,3.6864,100.0,433.0,433.0
10524745,0.0747,100.0,0.747,100.0,433.0,433.0
10524747,0.5535,100.0,1.3005,100.0,433.0,433.0
10524749,0.0396,100.0,4.6386,100.0,433.0,433.0
10524751,0.1692,100.0,19.836,100.0,433.0,426.58892921960097
10524753,0.1863,100.0,24.6609,100.0,433.0,427.84325389584296
10524755,1.188,100.0,4.2282,100.0,433.0,432.38122605364
10524757,0.315,100.0,1.6695,100.0,433.0,433.0
10524759,0.4356,100.0,3.0699,100.0,433.0,433.0
10524761,0.1359,100.0,6.1803,100.0,433.0,429.812581913499
10524763,0.3357,100.0,4.0212,100.0,433.0,433.0
10524765,1.3239,100.0,11.9385,100.0,433.0,429.868903128534
10524767,0.1161,100.0,4.4343,100.0,433.0,429.01258372234594
10524769,0.5661,100.0,12.5046,100.0,433.0,430.010652080035
10524771,0.9288,100.0,2.6757,100.0,433.0,433.0
10524773,0.1404,100.0,4.0212,100.0,433.0,433.0
10524775,0.3987,100.0,2.1015,100.0,433.0,432.641970021413
10524777,0.009000000000000001,100.0,1.7028,100.0,433.0,432.55813953488405
10524779,0.2718,100.0,2.4867,100.0,418.78145695364196,429.589214621788
10524781,0.4113,100.0,1.8738,100.0,433.0,433.0
10524783,1.3761,100.0,1.3761,100.0,430.20994113799895,430.20994113799895
10524921,4.4676,100.0,4.4676,100.0,403.587832393231,403.587832393231
10524923,2.0835,100.0,2.0835,100.0,432.200863930886,432.200863930886
10524925,6.9813,100.0,6.9813,100.0,388.458811396158,388.458811396158
10524927,0.3537,100.0,9.4185,100.0,433.0,399.80783564261804
10524929,4.2471,100.0,14.0949,100.0,433.0,426.92484515675903
10524931,2.6568,100.0,16.8228,100.0,433.0,424.361652043655
10524933,5.7123,100.0,5.7123,100.0,420.45486056404604,420.45486056404604
10524935,2.1708,100.0,28.4121,100.0,433.0,416.882162881308
10524937,3.1239,100.0,3.1239,100.0,433.0,433.0
10524939,0.9108,100.0,35.0352,100.0,433.0,417.88368269626
10524941,5.0139,100.0,36.639,100.0,433.0,429.648563006632
10524943,2.7117,100.0,11.5461,100.0,433.0,429.78119884636396
10524945,3.1581,100.0,3.1581,100.0,426.084639498433,426.084639498433
10524947,2.9916,100.0,7.4592,100.0,432.910950661853,415.34821428571405
10524949,2.7099,100.0,42.4728,100.0,433.0,430.108895575521
10524951,0.2943,100.0,50.2263,100.0,433.0,427.93370007346704
10524953,3.3093,100.0,3.3093,100.0,425.61408757139,425.61408757139
10524955,3.3885,100.0,3.3885,100.0,432.88207171314696,432.88207171314696
10524957,0.882,100.0,0.882,100.0,432.622448979592,432.622448979592
10524959,1.1646,100.0,54.7794,100.0,433.0,428.354795780896
10524961,3.0456,100.0,3.0456,100.0,433.0,433.0
10524963,0.9405,100.0,81.3474,100.0,433.0,429.827495408581
10524965,14.165999999999999,100.0,14.165999999999999,100.0,422.741550190597,422.741550190597
10524967,3.3885,100.0,3.3885,100.0,433.0,433.0
10524969,0.9144,100.0,7.6122,100.0,433.0,429.736580751951
10524971,2.5857,100.0,86.9787,100.0,433.0,430.032894260319
10524973,0.43200000000000005,100.0,1.4742,100.0,433.0,432.774114774115
10524981,0.2718,100.0,4.3182,100.0,433.0,432.95373072113404
10524983,3.9582,100.0,3.9582,100.0,432.949522510232,432.949522510232
10524985,0.7605,100.0,6.5529,100.0,433.0,432.91869248729597
10524987,0.7173,100.0,95.3082,100.0,433.0,430.031558669663
10524989,5.6763,100.0,5.6763,100.0,430.300142698589,430.300142698589
10525009,9.1818,100.0,25.6275,100.0,433.0,432.85899912203695
10525011,8.6643,100.0,11.0115,100.0,433.0,433.0
10525013,2.3472,100.0,2.3472,100.0,433.0,433.0
10525021,2.1762,100.0,2.1762,100.0,433.0,433.0
10525023,2.4948,100.0,104.3559,100.0,433.0,430.28381816457
10525025,0.0117,100.0,106.5438,100.0,433.0,430.33959554662005
10525027,5.2515,100.0,5.2515,100.0,433.0,433.0
10525031,4.5738,100.0,7.4952,100.0,433.0,433.0
10525051,2.9214,100.0,2.9214,100.0,433.0,433.0
10525057,2.2572,100.0,2.2572,100.0,433.0,433.0
10525059,9.3537,100.0,9.3537,100.0,433.0,433.0
10525061,2.8791,100.0,8.1306,100.0,433.0,433.0
10525063,5.4342,100.0,5.4342,100.0,432.33504471679396,432.33504471679396
10525067,1.7262,100.0,1.7262,100.0,433.0,433.0
10525069,1.4409,100.0,138.0564,100.0,433.0,430.94556572531195
10525083,2.5074,100.0,2.5074,100.0,433.0,433.0
10525085,0.2547,100.0,6.561,100.0,433.0,432.97283950617305
10525095,2.9088,100.0,17.2098,100.0,433.0,432.989645434578
10525097,0.8775,100.0,9.9459,100.0,433.0,432.982083069405
10525099,3.7439999999999998,100.0,152.6139,100.0,433.0,431.135760242023
10525101,3.1806,100.0,158.9922,100.0,433.0,431.21054806462195
10525107,0.5877,100.0,163.4094,100.0,433.0,431.25891962151496
10525123,7.2774,100.0,15.8382,100.0,433.0,433.0
10525125,3.3579,100.0,180.2322,100.0,433.0,431.421431353554
10525129,6.3063,100.0,6.3063,100.0,432.971742543171,432.971742543171
10525133,4.3551,100.0,4.3551,100.0,433.0,433.0
10525135,1.251,100.0,188.7912,100.0,433.0,431.49299702528504
10525151,0.0567,100.0,255.852,100.0,433.0,431.83440270156194
10525153,0.3798,100.0,205.6131,100.0,433.0,431.61629001265
10525159,0.1404,100.0,257.4135,100.0,433.0,431.84147334930003
10525185,7.8057,100.0,50.1822,100.0,433.0,432.72676566591304
10525187,0.2682,100.0,269.577,100.0,433.0,431.893746870096
10525189,2.1699,100.0,280.2762,100.0,433.0,431.93597672581495
10525191,3.8943,100.0,3.8943,100.0,433.0,433.0
10525193,1.0215,100.0,5.8014,100.0,433.0,433.0
10525195,1.5912,100.0,286.2639,100.0,433.0,431.958232595867
10525197,2.0151,100.0,25.8867,100.0,433.0,432.47032646107806
10525199,0.9099,100.0,0.9099,100.0,433.0,433.0
10525201,1.9719,100.0,13.9779,100.0,433.0,432.01905865687996
10525203,1.8585,100.0,1.8585,100.0,433.0,433.0
10525205,6.2199,100.0,6.2199,100.0,433.0,433.0
10525207,8.4735,100.0,8.4735,100.0,431.38183749336196,431.38183749336196
10525209,6.6717,100.0,9.8937,100.0,433.0,433.0
10525211,3.3678,100.0,11.4462,100.0,433.0,433.0
10525213,2.1861,100.0,2.1861,100.0,433.0,433.0
10525215,3.222,100.0,3.222,100.0,433.0,433.0
10525217,3.2913,100.0,16.9236,100.0,433.0,433.0
10525219,1.3977,100.0,40.4937,100.0,433.0,432.962838663792
10525221,5.2947,100.0,7.4862,100.0,433.0,433.0
10525223,10.5426,100.0,22.1724,100.0,433.0,432.932131839584
10525225,0.2637,100.0,1.7127,100.0,433.0,433.0
10525227,4.1436,100.0,4.1436,100.0,432.63683753257993,432.63683753257993
10525229,0.054000000000000006,100.0,1.0395,100.0,433.0,433.0
10525231,3.114,100.0,3.114,100.0,433.0,433.0
10525233,1.1466,100.0,1.6272,100.0,433.0,432.939159292035
10525235,2.1933,100.0,2.1933,100.0,433.0,433.0
10525277,9.8478,100.0,9.8478,100.0,424.304788886858,424.304788886858
10525279,5.9841,100.0,17.5302,100.0,433.0,430.879967142417
10525281,6.0273,100.0,6.0273,100.0,433.0,433.0
10525287,2.3373,100.0,116.3763,100.0,433.0,430.564370065039
10525291,1.3032,100.0,20.2392,100.0,433.0,432.991195304162
10525293,7.4871,100.0,10.8135,100.0,433.0,432.91851851851897
10525295,2.2608,100.0,3.8295,100.0,433.0,433.0
10525297,1.854,100.0,13.4649,100.0,433.0,433.0
10525301,3.1977,100.0,3.1977,100.0,433.0,433.0
10525303,7.308,100.0,7.308,100.0,433.0,433.0
10525305,0.3474,100.0,16.4421,100.0,433.0,433.0
10525307,1.4211,100.0,1.4211,100.0,433.0,433.0
10525313,1.3995,100.0,1.3995,100.0,433.0,433.0
10525315,1.485,100.0,1.485,100.0,433.0,433.0
10525321,1.3419,100.0,261.6399,100.0,433.0,431.86018760900004
10525323,3.4767,100.0,3.4767,100.0,433.0,433.0
10525325,1.8558,100.0,266.9724,100.0,433.0,431.882954193018
10525327,8.5293,100.0,8.5293,100.0,433.0,433.0
10525329,6.6762,100.0,6.6762,100.0,433.0,433.0
10525331,2.3364,100.0,2.3364,100.0,433.0,433.0
10525333,4.0122,100.0,35.7003,100.0,433.0,432.61592759724704
10525335,4.3965,100.0,4.3965,100.0,433.0,433.0
10525337,0.4302,100.0,8.5608,100.0,433.0,433.0
10525339,0.2565,100.0,16.0947,100.0,433.0,433.0
10525341,0.8856,100.0,4.7799,100.0,433.0,433.0
10525343,3.5325,100.0,12.005999999999998,100.0,433.0,431.857946026986
10525345,0.0882,100.0,1.1277,100.0,433.0,433.0
10525347,1.5687,100.0,1.5687,100.0,433.0,433.0
10525349,3.3264,100.0,3.3264,100.0,432.73511904761904,432.73511904761904
10525351,2.1915,100.0,2.1915,100.0,433.0,433.0
10525353,1.449,100.0,1.449,100.0,433.0,433.0
10525355,0.4806,100.0,0.4806,100.0,432.794007490637,432.794007490637
10525357,0.9855,100.0,0.9855,100.0,433.0,433.0
10525359,3.1185,100.0,3.1185,100.0,433.0,433.0
10525613,1.1808,100.0,3.8619,100.0,433.0,433.0
10525615,1.08,100.0,1.8585,100.0,433.0,433.0
10525617,1.1043,100.0,3.8088,100.0,433.0,433.0
10525619,0.6138,100.0,2.4723,100.0,433.0,433.0
10525621,0.4527,100.0,0.4527,100.0,433.0,433.0
10525623,0.8289,100.0,867.7512,100.0,433.0,431.71574041038497
10525625,2.1483,100.0,2.1483,100.0,433.0,433.0
10525627,2.6982,100.0,2.6982,100.0,421.07271514342904,421.07271514342904
10525629,2.3859,100.0,8.0127,100.0,431.91059977367007,427.451308547681
10525631,0.8262,100.0,0.8262,100.0,433.0,433.0
10525633,3.3741,100.0,7.1829,100.0,433.0,433.0
10525635,0.0693,100.0,880.7094,100.0,433.0,431.73463619214203
10525637,0.8172,100.0,0.8172,100.0,433.0,433.0
10525639,1.1196,100.0,88.5429,100.0,433.0,432.938839816631
10525641,0.9288,100.0,84.8691,100.0,433.0,432.936192324415
10525643,0.0153,100.0,72.1242,100.0,433.0,432.924917018144
10525645,3.6027,100.0,3.6027,100.0,433.0,433.0
